ID,Hotel,Agents,Check_in,Check_out,Check_in_search,Check_out_search,Price,Last Stage
5a33a8b7-2575-494c-80b8-d575eab9e0a0,Crown Plaza Orlando Downtown,Booking.com,"Thu, Mar 16","Sun, Mar 19","Thu, Mar 16","Sun, Mar 19",$456,scrape process
5a33a8b7-2575-494c-80b8-d575eab9e0a0,Crown Plaza Orlando Downtown,Expedia.com,"Thu, Mar 16","Sun, Mar 19","Thu, Mar 16","Sun, Mar 19",$382,scrape process
5a33a8b7-2575-494c-80b8-d575eab9e0a0,Crown Plaza Orlando Downtown,Hotels.com,"Thu, Mar 16","Sun, Mar 19","Thu, Mar 16","Sun, Mar 19",$382,scrape process
5a33a8b7-2575-494c-80b8-d575eab9e0a0,Crown Plaza Orlando Downtown,Agoda,"Thu, Mar 16","Sun, Mar 19","Thu, Mar 16","Sun, Mar 19",$382,scrape process
5a33a8b7-2575-494c-80b8-d575eab9e0a0,Crown Plaza Orlando Downtown,Traveloka.com,"Thu, Mar 16","Sun, Mar 19","Thu, Mar 16","Sun, Mar 19",$380,scrape process
5a33a8b7-2575-494c-80b8-d575eab9e0a0,Crown Plaza Orlando Downtown,Travel UP,"Thu, Mar 16","Sun, Mar 19","Thu, Mar 16","Sun, Mar 19",$397,scrape process
5a33a8b7-2575-494c-80b8-d575eab9e0a0,Crown Plaza Orlando Downtown,SuperTravel,"Thu, Mar 16","Sun, Mar 19","Thu, Mar 16","Sun, Mar 19",$379,scrape process
5a33a8b7-2575-494c-80b8-d575eab9e0a0,Crown Plaza Orlando Downtown,pricetravel.com,"Thu, Mar 16","Sun, Mar 19","Thu, Mar 16","Sun, Mar 19",$438,scrape process
5a33a8b7-2575-494c-80b8-d575eab9e0a0,Crown Plaza Orlando Downtown,Stayforlong.com,"Thu, Mar 16","Sun, Mar 19","Thu, Mar 16","Sun, Mar 19",$394,scrape process
5a33a8b7-2575-494c-80b8-d575eab9e0a0,Crown Plaza Orlando Downtown,Prestigia.com,"Thu, Mar 16","Sun, Mar 19","Thu, Mar 16","Sun, Mar 19",$394,scrape process
5a33a8b7-2575-494c-80b8-d575eab9e0a0,Crown Plaza Orlando Downtown,Best Hotel Deals,"Thu, Mar 16","Sun, Mar 19","Thu, Mar 16","Sun, Mar 19",$382,scrape process
5a33a8b7-2575-494c-80b8-d575eab9e0a0,Crown Plaza Orlando Downtown,Destinia,"Thu, Mar 16","Sun, Mar 19","Thu, Mar 16","Sun, Mar 19",$437,scrape process
5a33a8b7-2575-494c-80b8-d575eab9e0a0,Crown Plaza Orlando Downtown,Hurb.com,"Thu, Mar 16","Sun, Mar 19","Thu, Mar 16","Sun, Mar 19",$394,scrape process
5a33a8b7-2575-494c-80b8-d575eab9e0a0,Crown Plaza Orlando Downtown,Musetrip,"Thu, Mar 16","Sun, Mar 19","Thu, Mar 16","Sun, Mar 19",$427,scrape process
5a33a8b7-2575-494c-80b8-d575eab9e0a0,Crown Plaza Orlando Downtown,Reservations.com,"Thu, Mar 16","Sun, Mar 19","Thu, Mar 16","Sun, Mar 19",$470,scrape process
5a33a8b7-2575-494c-80b8-d575eab9e0a0,Crown Plaza Orlando Downtown,ZenHotels.com,"Thu, Mar 16","Sun, Mar 19","Thu, Mar 16","Sun, Mar 19",$408,scrape process
5a33a8b7-2575-494c-80b8-d575eab9e0a0,Crown Plaza Orlando Downtown,PrimaStay,"Thu, Mar 16","Sun, Mar 19","Thu, Mar 16","Sun, Mar 19",$382,scrape process
5a33a8b7-2575-494c-80b8-d575eab9e0a0,Crown Plaza Orlando Downtown,Hotels Ugogo,"Thu, Mar 16","Sun, Mar 19","Thu, Mar 16","Sun, Mar 19",$385,scrape process
5a33a8b7-2575-494c-80b8-d575eab9e0a0,Crown Plaza Orlando Downtown,Reserving.com,"Thu, Mar 16","Sun, Mar 19","Thu, Mar 16","Sun, Mar 19",$381,scrape process
5a33a8b7-2575-494c-80b8-d575eab9e0a0,Crown Plaza Orlando Downtown,Vio.com,"Thu, Mar 16","Sun, Mar 19","Thu, Mar 16","Sun, Mar 19",$381,scrape process
5a33a8b7-2575-494c-80b8-d575eab9e0a0,Crown Plaza Orlando Downtown,Stayforless,"Thu, Mar 16","Sun, Mar 19","Thu, Mar 16","Sun, Mar 19",$382,scrape process
5a33a8b7-2575-494c-80b8-d575eab9e0a0,Crown Plaza Orlando Downtown,Trip.com,"Thu, Mar 16","Sun, Mar 19","Thu, Mar 16","Sun, Mar 19",$382,scrape process
5a33a8b7-2575-494c-80b8-d575eab9e0a0,Crown Plaza Orlando Downtown,BusinessHotels.com,"Thu, Mar 16","Sun, Mar 19","Thu, Mar 16","Sun, Mar 19",$382,scrape process
5a33a8b7-2575-494c-80b8-d575eab9e0a0,Crown Plaza Orlando Downtown,Skyscanner,"Thu, Mar 16","Sun, Mar 19","Thu, Mar 16","Sun, Mar 19",$381,scrape process
5a33a8b7-2575-494c-80b8-d575eab9e0a0,Crown Plaza Orlando Downtown,Booketta,"Thu, Mar 16","Sun, Mar 19","Thu, Mar 16","Sun, Mar 19",$382,scrape process
5a33a8b7-2575-494c-80b8-d575eab9e0a0,Crown Plaza Orlando Downtown,eSky.com,"Thu, Mar 16","Sun, Mar 19","Thu, Mar 16","Sun, Mar 19",$381,scrape process
5a33a8b7-2575-494c-80b8-d575eab9e0a0,Crown Plaza Orlando Downtown,Tripening.com,"Thu, Mar 16","Sun, Mar 19","Thu, Mar 16","Sun, Mar 19",$476,scrape process
5a33a8b7-2575-494c-80b8-d575eab9e0a0,Crown Plaza Orlando Downtown,eDreams,"Thu, Mar 16","Sun, Mar 19","Thu, Mar 16","Sun, Mar 19",$394,scrape process
5a33a8b7-2575-494c-80b8-d575eab9e0a0,Crown Plaza Orlando Downtown,Bluepillow.com,"Thu, Mar 16","Sun, Mar 19","Thu, Mar 16","Sun, Mar 19",$382,scrape process
5a33a8b7-2575-494c-80b8-d575eab9e0a0,Crown Plaza Orlando Downtown,us.rehlat.com,"Thu, Mar 16","Sun, Mar 19","Thu, Mar 16","Sun, Mar 19",$390,scrape process
5a33a8b7-2575-494c-80b8-d575eab9e0a0,Crown Plaza Orlando Downtown,Travelocity.com,"Thu, Mar 16","Sun, Mar 19","Thu, Mar 16","Sun, Mar 19",$382,scrape process
5a33a8b7-2575-494c-80b8-d575eab9e0a0,Crown Plaza Orlando Downtown,Orbitz.com,"Thu, Mar 16","Sun, Mar 19","Thu, Mar 16","Sun, Mar 19",$382,scrape process
5a33a8b7-2575-494c-80b8-d575eab9e0a0,Crown Plaza Orlando Downtown,CheapTickets.com,"Thu, Mar 16","Sun, Mar 19","Thu, Mar 16","Sun, Mar 19",$382,scrape process
5a33a8b7-2575-494c-80b8-d575eab9e0a0,Crown Plaza Orlando Downtown,Hotwire.com,"Thu, Mar 16","Sun, Mar 19","Thu, Mar 16","Sun, Mar 19",$382,scrape process
5a33a8b7-2575-494c-80b8-d575eab9e0a0,Crown Plaza Orlando Downtown,trivago.com,"Thu, Mar 16","Sun, Mar 19","Thu, Mar 16","Sun, Mar 19",$367,scrape process
dceb95d7-f1d6-4d56-adfb-434dd7bd92df,Kimpton Sawyer Hotel,Not Available,"Fri, Mar 17","Sat, Mar 18","Fri, Mar 17","Sat, Mar 18",Not Available,scrape process
dceb95d7-f1d6-4d56-adfb-434dd7bd92df,Kimpton Sawyer Hotel,Kimpton Sawyer Hotel   Official Site,"Fri, Mar 17","Sun, Mar 19","Fri, Mar 17","Sun, Mar 19",$655,scrape process
dceb95d7-f1d6-4d56-adfb-434dd7bd92df,Kimpton Sawyer Hotel,Booking.com,"Fri, Mar 17","Sun, Mar 19","Fri, Mar 17","Sun, Mar 19",$655,scrape process
dceb95d7-f1d6-4d56-adfb-434dd7bd92df,Kimpton Sawyer Hotel,Traveluro,"Fri, Mar 17","Sun, Mar 19","Fri, Mar 17","Sun, Mar 19",$533,scrape process
dceb95d7-f1d6-4d56-adfb-434dd7bd92df,Kimpton Sawyer Hotel,Expedia.com,"Fri, Mar 17","Sun, Mar 19","Fri, Mar 17","Sun, Mar 19",$654,scrape process
dceb95d7-f1d6-4d56-adfb-434dd7bd92df,Kimpton Sawyer Hotel,Priceline,"Fri, Mar 17","Sun, Mar 19","Fri, Mar 17","Sun, Mar 19",$655,scrape process
dceb95d7-f1d6-4d56-adfb-434dd7bd92df,Kimpton Sawyer Hotel,GoSplitty,"Fri, Mar 17","Sun, Mar 19","Fri, Mar 17","Sun, Mar 19",$533,scrape process
dceb95d7-f1d6-4d56-adfb-434dd7bd92df,Kimpton Sawyer Hotel,Hotels.com,"Fri, Mar 17","Sun, Mar 19","Fri, Mar 17","Sun, Mar 19",$654,scrape process
dceb95d7-f1d6-4d56-adfb-434dd7bd92df,Kimpton Sawyer Hotel,ZenHotels.com,"Fri, Mar 17","Sun, Mar 19","Fri, Mar 17","Sun, Mar 19",$542,scrape process
dceb95d7-f1d6-4d56-adfb-434dd7bd92df,Kimpton Sawyer Hotel,Travel UP,"Fri, Mar 17","Sun, Mar 19","Fri, Mar 17","Sun, Mar 19",$644,scrape process
dceb95d7-f1d6-4d56-adfb-434dd7bd92df,Kimpton Sawyer Hotel,Best Hotel Deals,"Fri, Mar 17","Sun, Mar 19","Fri, Mar 17","Sun, Mar 19",$654,scrape process
dceb95d7-f1d6-4d56-adfb-434dd7bd92df,Kimpton Sawyer Hotel,Agoda,"Fri, Mar 17","Sun, Mar 19","Fri, Mar 17","Sun, Mar 19",$655,scrape process
dceb95d7-f1d6-4d56-adfb-434dd7bd92df,Kimpton Sawyer Hotel,Next Day Hotels,"Fri, Mar 17","Sun, Mar 19","Fri, Mar 17","Sun, Mar 19",$654,scrape process
dceb95d7-f1d6-4d56-adfb-434dd7bd92df,Kimpton Sawyer Hotel,Hotels Ugogo,"Fri, Mar 17","Sun, Mar 19","Fri, Mar 17","Sun, Mar 19",$664,scrape process
dceb95d7-f1d6-4d56-adfb-434dd7bd92df,Kimpton Sawyer Hotel,PrimaStay,"Fri, Mar 17","Sun, Mar 19","Fri, Mar 17","Sun, Mar 19",$654,scrape process
dceb95d7-f1d6-4d56-adfb-434dd7bd92df,Kimpton Sawyer Hotel,Good Hotel Club,"Fri, Mar 17","Sun, Mar 19","Fri, Mar 17","Sun, Mar 19",$655,scrape process
dceb95d7-f1d6-4d56-adfb-434dd7bd92df,Kimpton Sawyer Hotel,GoodOtel.com,"Fri, Mar 17","Sun, Mar 19","Fri, Mar 17","Sun, Mar 19",$655,scrape process
dceb95d7-f1d6-4d56-adfb-434dd7bd92df,Kimpton Sawyer Hotel,mobytrip,"Fri, Mar 17","Sun, Mar 19","Fri, Mar 17","Sun, Mar 19",$654,scrape process
dceb95d7-f1d6-4d56-adfb-434dd7bd92df,Kimpton Sawyer Hotel,Vio.com,"Fri, Mar 17","Sun, Mar 19","Fri, Mar 17","Sun, Mar 19",$654,scrape process
dceb95d7-f1d6-4d56-adfb-434dd7bd92df,Kimpton Sawyer Hotel,pricetravel.com,"Fri, Mar 17","Sun, Mar 19","Fri, Mar 17","Sun, Mar 19",$655,scrape process
dceb95d7-f1d6-4d56-adfb-434dd7bd92df,Kimpton Sawyer Hotel,Prestigia.com,"Fri, Mar 17","Sun, Mar 19","Fri, Mar 17","Sun, Mar 19",$658,scrape process
dceb95d7-f1d6-4d56-adfb-434dd7bd92df,Kimpton Sawyer Hotel,SuperTravel,"Fri, Mar 17","Sun, Mar 19","Fri, Mar 17","Sun, Mar 19",$570,scrape process
dceb95d7-f1d6-4d56-adfb-434dd7bd92df,Kimpton Sawyer Hotel,Reservation Lodge,"Fri, Mar 17","Sun, Mar 19","Fri, Mar 17","Sun, Mar 19",$655,scrape process
dceb95d7-f1d6-4d56-adfb-434dd7bd92df,Kimpton Sawyer Hotel,Hotwire.com,"Fri, Mar 17","Sun, Mar 19","Fri, Mar 17","Sun, Mar 19",$654,scrape process
dceb95d7-f1d6-4d56-adfb-434dd7bd92df,Kimpton Sawyer Hotel,Stayforless,"Fri, Mar 17","Sun, Mar 19","Fri, Mar 17","Sun, Mar 19",$654,scrape process
dceb95d7-f1d6-4d56-adfb-434dd7bd92df,Kimpton Sawyer Hotel,Qantas Hotels,"Fri, Mar 17","Sun, Mar 19","Fri, Mar 17","Sun, Mar 19",$655,scrape process
dceb95d7-f1d6-4d56-adfb-434dd7bd92df,Kimpton Sawyer Hotel,HotelWiz,"Fri, Mar 17","Sun, Mar 19","Fri, Mar 17","Sun, Mar 19",$673,scrape process
dceb95d7-f1d6-4d56-adfb-434dd7bd92df,Kimpton Sawyer Hotel,Booketta,"Fri, Mar 17","Sun, Mar 19","Fri, Mar 17","Sun, Mar 19",$654,scrape process
dceb95d7-f1d6-4d56-adfb-434dd7bd92df,Kimpton Sawyer Hotel,Clicktrip.com,"Fri, Mar 17","Sun, Mar 19","Fri, Mar 17","Sun, Mar 19",$654,scrape process
dceb95d7-f1d6-4d56-adfb-434dd7bd92df,Kimpton Sawyer Hotel,eSky.com,"Fri, Mar 17","Sun, Mar 19","Fri, Mar 17","Sun, Mar 19",$653,scrape process
dceb95d7-f1d6-4d56-adfb-434dd7bd92df,Kimpton Sawyer Hotel,Destinia,"Fri, Mar 17","Sun, Mar 19","Fri, Mar 17","Sun, Mar 19",$654,scrape process
dceb95d7-f1d6-4d56-adfb-434dd7bd92df,Kimpton Sawyer Hotel,Hurb.com,"Fri, Mar 17","Sun, Mar 19","Fri, Mar 17","Sun, Mar 19",$670,scrape process
dceb95d7-f1d6-4d56-adfb-434dd7bd92df,Kimpton Sawyer Hotel,Skyscanner,"Fri, Mar 17","Sun, Mar 19","Fri, Mar 17","Sun, Mar 19",$654,scrape process
dceb95d7-f1d6-4d56-adfb-434dd7bd92df,Kimpton Sawyer Hotel,BringFido,"Fri, Mar 17","Sun, Mar 19","Fri, Mar 17","Sun, Mar 19",$655,scrape process
dceb95d7-f1d6-4d56-adfb-434dd7bd92df,Kimpton Sawyer Hotel,Trip.com,"Fri, Mar 17","Sun, Mar 19","Fri, Mar 17","Sun, Mar 19",$655,scrape process
dceb95d7-f1d6-4d56-adfb-434dd7bd92df,Kimpton Sawyer Hotel,Reserving.com,"Fri, Mar 17","Sun, Mar 19","Fri, Mar 17","Sun, Mar 19",$655,scrape process
dceb95d7-f1d6-4d56-adfb-434dd7bd92df,Kimpton Sawyer Hotel,Bluepillow.com,"Fri, Mar 17","Sun, Mar 19","Fri, Mar 17","Sun, Mar 19",$654,scrape process
dceb95d7-f1d6-4d56-adfb-434dd7bd92df,Kimpton Sawyer Hotel,Travelocity.com,"Fri, Mar 17","Sun, Mar 19","Fri, Mar 17","Sun, Mar 19",$654,scrape process
dceb95d7-f1d6-4d56-adfb-434dd7bd92df,Kimpton Sawyer Hotel,Orbitz.com,"Fri, Mar 17","Sun, Mar 19","Fri, Mar 17","Sun, Mar 19",$654,scrape process
dceb95d7-f1d6-4d56-adfb-434dd7bd92df,Kimpton Sawyer Hotel,eDreams,"Fri, Mar 17","Sun, Mar 19","Fri, Mar 17","Sun, Mar 19",$654,scrape process
dceb95d7-f1d6-4d56-adfb-434dd7bd92df,Kimpton Sawyer Hotel,CheapTickets.com,"Fri, Mar 17","Sun, Mar 19","Fri, Mar 17","Sun, Mar 19",$654,scrape process
dceb95d7-f1d6-4d56-adfb-434dd7bd92df,Kimpton Sawyer Hotel,us.rehlat.com,"Fri, Mar 17","Sun, Mar 19","Fri, Mar 17","Sun, Mar 19",$650,scrape process
dceb95d7-f1d6-4d56-adfb-434dd7bd92df,Kimpton Sawyer Hotel,trivago.com,"Fri, Mar 17","Sun, Mar 19","Fri, Mar 17","Sun, Mar 19",$626,scrape process
dceb95d7-f1d6-4d56-adfb-434dd7bd92df,Kimpton Sawyer Hotel,BookingBargains.com,"Fri, Mar 17","Sun, Mar 19","Fri, Mar 17","Sun, Mar 19",$584,scrape process
e9c660f4-59bd-4d7f-8945-31f7a83014cb,Kimpton EPIC Hotel,BookingBargains.com,"Sat, Mar 25","Sun, Mar 26","Sat, Mar 25","Sun, Mar 26","$1,273",scrape process
e9c660f4-59bd-4d7f-8945-31f7a83014cb,Kimpton EPIC Hotel,HotelWiz,"Sat, Mar 25","Sun, Mar 26","Sat, Mar 25","Sun, Mar 26","$1,267",scrape process
1887ae3c-85eb-402c-beac-0015243aae69,Kimpton Hotel Palomar South Beach,Kimpton Hotel Palomar South Beach   Official Site,"Sat, Mar 25","Mon, Mar 27","Sat, Mar 25","Mon, Mar 27",$439,scrape process
1887ae3c-85eb-402c-beac-0015243aae69,Kimpton Hotel Palomar South Beach,SuperTravel,"Sat, Mar 25","Mon, Mar 27","Sat, Mar 25","Mon, Mar 27",$380,scrape process
1887ae3c-85eb-402c-beac-0015243aae69,Kimpton Hotel Palomar South Beach,Booking.com,"Sat, Mar 25","Mon, Mar 27","Sat, Mar 25","Mon, Mar 27",$439,scrape process
1887ae3c-85eb-402c-beac-0015243aae69,Kimpton Hotel Palomar South Beach,eDreams,"Sat, Mar 25","Mon, Mar 27","Sat, Mar 25","Mon, Mar 27",$450,scrape process
1887ae3c-85eb-402c-beac-0015243aae69,Kimpton Hotel Palomar South Beach,Priceline,"Sat, Mar 25","Mon, Mar 27","Sat, Mar 25","Mon, Mar 27",$439,scrape process
1887ae3c-85eb-402c-beac-0015243aae69,Kimpton Hotel Palomar South Beach,Expedia.com,"Sat, Mar 25","Mon, Mar 27","Sat, Mar 25","Mon, Mar 27",$439,scrape process
1887ae3c-85eb-402c-beac-0015243aae69,Kimpton Hotel Palomar South Beach,Hotels.com,"Sat, Mar 25","Mon, Mar 27","Sat, Mar 25","Mon, Mar 27",$439,scrape process
1887ae3c-85eb-402c-beac-0015243aae69,Kimpton Hotel Palomar South Beach,Traveloka.com,"Sat, Mar 25","Mon, Mar 27","Sat, Mar 25","Mon, Mar 27",$444,scrape process
1887ae3c-85eb-402c-beac-0015243aae69,Kimpton Hotel Palomar South Beach,Agoda,"Sat, Mar 25","Mon, Mar 27","Sat, Mar 25","Mon, Mar 27",$439,scrape process
1887ae3c-85eb-402c-beac-0015243aae69,Kimpton Hotel Palomar South Beach,Traveluro,"Sat, Mar 25","Mon, Mar 27","Sat, Mar 25","Mon, Mar 27",$498,scrape process
1887ae3c-85eb-402c-beac-0015243aae69,Kimpton Hotel Palomar South Beach,Best Hotel Deals,"Sat, Mar 25","Mon, Mar 27","Sat, Mar 25","Mon, Mar 27",$439,scrape process
1887ae3c-85eb-402c-beac-0015243aae69,Kimpton Hotel Palomar South Beach,pricetravel.com,"Sat, Mar 25","Mon, Mar 27","Sat, Mar 25","Mon, Mar 27",$465,scrape process
1887ae3c-85eb-402c-beac-0015243aae69,Kimpton Hotel Palomar South Beach,PrimaStay,"Sat, Mar 25","Mon, Mar 27","Sat, Mar 25","Mon, Mar 27",$439,scrape process
1887ae3c-85eb-402c-beac-0015243aae69,Kimpton Hotel Palomar South Beach,Vio.com,"Sat, Mar 25","Mon, Mar 27","Sat, Mar 25","Mon, Mar 27",$439,scrape process
1887ae3c-85eb-402c-beac-0015243aae69,Kimpton Hotel Palomar South Beach,Stayforless,"Sat, Mar 25","Mon, Mar 27","Sat, Mar 25","Mon, Mar 27",$439,scrape process
1887ae3c-85eb-402c-beac-0015243aae69,Kimpton Hotel Palomar South Beach,GoSplitty,"Sat, Mar 25","Mon, Mar 27","Sat, Mar 25","Mon, Mar 27",$498,scrape process
1887ae3c-85eb-402c-beac-0015243aae69,Kimpton Hotel Palomar South Beach,Booketta,"Sat, Mar 25","Mon, Mar 27","Sat, Mar 25","Mon, Mar 27",$439,scrape process
1887ae3c-85eb-402c-beac-0015243aae69,Kimpton Hotel Palomar South Beach,Reserving.com,"Sat, Mar 25","Mon, Mar 27","Sat, Mar 25","Mon, Mar 27",$439,scrape process
1887ae3c-85eb-402c-beac-0015243aae69,Kimpton Hotel Palomar South Beach,eSky.com,"Sat, Mar 25","Mon, Mar 27","Sat, Mar 25","Mon, Mar 27",$438,scrape process
1887ae3c-85eb-402c-beac-0015243aae69,Kimpton Hotel Palomar South Beach,Trip.com,"Sat, Mar 25","Mon, Mar 27","Sat, Mar 25","Mon, Mar 27",$439,scrape process
1887ae3c-85eb-402c-beac-0015243aae69,Kimpton Hotel Palomar South Beach,Skyscanner,"Sat, Mar 25","Mon, Mar 27","Sat, Mar 25","Mon, Mar 27",$439,scrape process
1887ae3c-85eb-402c-beac-0015243aae69,Kimpton Hotel Palomar South Beach,Bluepillow.com,"Sat, Mar 25","Mon, Mar 27","Sat, Mar 25","Mon, Mar 27",$439,scrape process
1887ae3c-85eb-402c-beac-0015243aae69,Kimpton Hotel Palomar South Beach,us.rehlat.com,"Sat, Mar 25","Mon, Mar 27","Sat, Mar 25","Mon, Mar 27",$435,scrape process
1887ae3c-85eb-402c-beac-0015243aae69,Kimpton Hotel Palomar South Beach,Travelocity.com,"Sat, Mar 25","Mon, Mar 27","Sat, Mar 25","Mon, Mar 27",$439,scrape process
1887ae3c-85eb-402c-beac-0015243aae69,Kimpton Hotel Palomar South Beach,Orbitz.com,"Sat, Mar 25","Mon, Mar 27","Sat, Mar 25","Mon, Mar 27",$439,scrape process
1887ae3c-85eb-402c-beac-0015243aae69,Kimpton Hotel Palomar South Beach,CheapTickets.com,"Sat, Mar 25","Mon, Mar 27","Sat, Mar 25","Mon, Mar 27",$439,scrape process
1887ae3c-85eb-402c-beac-0015243aae69,Kimpton Hotel Palomar South Beach,Musetrip,"Sat, Mar 25","Mon, Mar 27","Sat, Mar 25","Mon, Mar 27",$620,scrape process
1887ae3c-85eb-402c-beac-0015243aae69,Kimpton Hotel Palomar South Beach,Hotels Ugogo,"Sat, Mar 25","Mon, Mar 27","Sat, Mar 25","Mon, Mar 27",$517,scrape process
f998bccb-22eb-4ba1-805b-38bc322342e1,Kimpton Rowan Palm Springs,Kimpton Rowan Palm Springs Hotel   Official Site,"Fri, Apr 14","Sun, Apr 16","Fri, Apr 14","Sun, Apr 16","$1,449",scrape process
f998bccb-22eb-4ba1-805b-38bc322342e1,Kimpton Rowan Palm Springs,Booking.com,"Fri, Apr 14","Sun, Apr 16","Fri, Apr 14","Sun, Apr 16","$1,593",scrape process
f998bccb-22eb-4ba1-805b-38bc322342e1,Kimpton Rowan Palm Springs,Traveluro,"Fri, Apr 14","Sun, Apr 16","Fri, Apr 14","Sun, Apr 16","$1,381",scrape process
f998bccb-22eb-4ba1-805b-38bc322342e1,Kimpton Rowan Palm Springs,Expedia.com,"Fri, Apr 14","Sun, Apr 16","Fri, Apr 14","Sun, Apr 16","$1,593",scrape process
f998bccb-22eb-4ba1-805b-38bc322342e1,Kimpton Rowan Palm Springs,GoSplitty,"Fri, Apr 14","Sun, Apr 16","Fri, Apr 14","Sun, Apr 16","$1,381",scrape process
f998bccb-22eb-4ba1-805b-38bc322342e1,Kimpton Rowan Palm Springs,Hotels.com,"Fri, Apr 14","Sun, Apr 16","Fri, Apr 14","Sun, Apr 16","$1,593",scrape process
f998bccb-22eb-4ba1-805b-38bc322342e1,Kimpton Rowan Palm Springs,Traveloka.com,"Fri, Apr 14","Sun, Apr 16","Fri, Apr 14","Sun, Apr 16","$1,594",scrape process
f998bccb-22eb-4ba1-805b-38bc322342e1,Kimpton Rowan Palm Springs,trivago.com,"Fri, Apr 14","Sun, Apr 16","Fri, Apr 14","Sun, Apr 16","$1,494",scrape process
f998bccb-22eb-4ba1-805b-38bc322342e1,Kimpton Rowan Palm Springs,Agoda,"Fri, Apr 14","Sun, Apr 16","Fri, Apr 14","Sun, Apr 16","$1,593",scrape process
f998bccb-22eb-4ba1-805b-38bc322342e1,Kimpton Rowan Palm Springs,HRS.com,"Fri, Apr 14","Sun, Apr 16","Fri, Apr 14","Sun, Apr 16","$1,593",scrape process
f998bccb-22eb-4ba1-805b-38bc322342e1,Kimpton Rowan Palm Springs,SuperTravel,"Fri, Apr 14","Sun, Apr 16","Fri, Apr 14","Sun, Apr 16","$1,596",scrape process
f998bccb-22eb-4ba1-805b-38bc322342e1,Kimpton Rowan Palm Springs,SKYLARK,"Fri, Apr 14","Sun, Apr 16","Fri, Apr 14","Sun, Apr 16","$1,593",scrape process
f998bccb-22eb-4ba1-805b-38bc322342e1,Kimpton Rowan Palm Springs,GoodOtel.com,"Fri, Apr 14","Sun, Apr 16","Fri, Apr 14","Sun, Apr 16","$1,601",scrape process
f998bccb-22eb-4ba1-805b-38bc322342e1,Kimpton Rowan Palm Springs,Stayforless,"Fri, Apr 14","Sun, Apr 16","Fri, Apr 14","Sun, Apr 16","$1,593",scrape process
f998bccb-22eb-4ba1-805b-38bc322342e1,Kimpton Rowan Palm Springs,Qantas Hotels,"Fri, Apr 14","Sun, Apr 16","Fri, Apr 14","Sun, Apr 16","$1,594",scrape process
f998bccb-22eb-4ba1-805b-38bc322342e1,Kimpton Rowan Palm Springs,eSky.com,"Fri, Apr 14","Sun, Apr 16","Fri, Apr 14","Sun, Apr 16","$1,589",scrape process
f998bccb-22eb-4ba1-805b-38bc322342e1,Kimpton Rowan Palm Springs,Skyscanner,"Fri, Apr 14","Sun, Apr 16","Fri, Apr 14","Sun, Apr 16","$1,584",scrape process
f998bccb-22eb-4ba1-805b-38bc322342e1,Kimpton Rowan Palm Springs,BringFido,"Fri, Apr 14","Sun, Apr 16","Fri, Apr 14","Sun, Apr 16","$1,593",scrape process
f998bccb-22eb-4ba1-805b-38bc322342e1,Kimpton Rowan Palm Springs,BookingBargains.com,"Fri, Apr 14","Sun, Apr 16","Fri, Apr 14","Sun, Apr 16","$1,606",scrape process
f998bccb-22eb-4ba1-805b-38bc322342e1,Kimpton Rowan Palm Springs,Hotwire.com,"Fri, Apr 14","Sun, Apr 16","Fri, Apr 14","Sun, Apr 16","$1,593",scrape process
f998bccb-22eb-4ba1-805b-38bc322342e1,Kimpton Rowan Palm Springs,Reserving.com,"Fri, Apr 14","Sun, Apr 16","Fri, Apr 14","Sun, Apr 16","$1,593",scrape process
f998bccb-22eb-4ba1-805b-38bc322342e1,Kimpton Rowan Palm Springs,Bluepillow.com,"Fri, Apr 14","Sun, Apr 16","Fri, Apr 14","Sun, Apr 16","$1,593",scrape process
f998bccb-22eb-4ba1-805b-38bc322342e1,Kimpton Rowan Palm Springs,Travelocity.com,"Fri, Apr 14","Sun, Apr 16","Fri, Apr 14","Sun, Apr 16","$1,593",scrape process
f998bccb-22eb-4ba1-805b-38bc322342e1,Kimpton Rowan Palm Springs,Vio.com,"Fri, Apr 14","Sun, Apr 16","Fri, Apr 14","Sun, Apr 16","$1,458",scrape process
f998bccb-22eb-4ba1-805b-38bc322342e1,Kimpton Rowan Palm Springs,Destinia,"Fri, Apr 14","Sun, Apr 16","Fri, Apr 14","Sun, Apr 16","$1,517",scrape process
f998bccb-22eb-4ba1-805b-38bc322342e1,Kimpton Rowan Palm Springs,ZenHotels.com,"Fri, Apr 14","Sun, Apr 16","Fri, Apr 14","Sun, Apr 16","$1,491",scrape process
f998bccb-22eb-4ba1-805b-38bc322342e1,Kimpton Rowan Palm Springs,Orbitz.com,"Fri, Apr 14","Sun, Apr 16","Fri, Apr 14","Sun, Apr 16","$1,593",scrape process
f998bccb-22eb-4ba1-805b-38bc322342e1,Kimpton Rowan Palm Springs,eDreams,"Fri, Apr 14","Sun, Apr 16","Fri, Apr 14","Sun, Apr 16","$1,593",scrape process
f998bccb-22eb-4ba1-805b-38bc322342e1,Kimpton Rowan Palm Springs,CheapTickets.com,"Fri, Apr 14","Sun, Apr 16","Fri, Apr 14","Sun, Apr 16","$1,593",scrape process
f998bccb-22eb-4ba1-805b-38bc322342e1,Kimpton Rowan Palm Springs,Travel UP,"Fri, Apr 14","Sun, Apr 16","Fri, Apr 14","Sun, Apr 16","$1,682",scrape process
